time_minute,machine,area,measurement_count,temp_min,temp_max,temp_mean,temp_std,temp_single_min,temp_single_max,temp_single_mean,temp_single_std,temp_hopper_min,temp_hopper_max,temp_hopper_mean,temp_hopper_std,temp_conv_left_min,temp_conv_left_max,temp_conv_left_mean,temp_conv_left_std,temp_conv_right_min,temp_conv_right_max,temp_conv_right_mean,temp_conv_right_std,temp_auger_left_min,temp_auger_left_max,temp_auger_left_mean,temp_auger_left_std,temp_auger_right_min,temp_auger_right_max,temp_auger_right_mean,temp_auger_right_std,temp_subgrade_min,temp_subgrade_max,temp_subgrade_mean,temp_subgrade_std,speed_min,speed_max,speed_mean,speed_std
2025-10-19 11:06:00+02,F_00034476_68C29A0E,A_3087B71D_68F3EA7A,3984,21.0,28.0,25.16,1.33,,,,,,,,,,,,,,,,,58.0,65.0,61.37,1.7,,,,,,,,,72.57,76.85,74.95,0.93
2025-10-19 11:06:00+02,M_0003447E_00000001,A_3087B71D_68F3EA7A,14,15.0,16.0,15.64,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,7.0,5.73,1.04
2025-10-19 11:07:00+02,F_00034476_68C29A0E,A_3087B71D_68F3EA7A,3424,21.0,27.0,24.74,1.13,,,,,,,,,,,,,,,,,57.0,66.0,61.07,1.67,,,,,,,,,66.12,76.61,72.05,3.43
2025-10-19 11:08:00+02,F_00034476_68C29A0E,A_3087B71D_68F3EA7A,800,22.0,29.0,25.8,1.51,,,,,,,,,,,,,,,,,55.0,65.0,60.76,2.63,,,,,,,,,39.22,71.73,52.72,12.46
2025-10-19 11:25:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,10,63.0,87.0,70.5,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,6.4,6.07,0.22
2025-10-19 11:26:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,75,16.0,128.0,86.0,38.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,6.7,6.09,0.62
2025-10-19 11:27:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,81,14.0,137.0,81.58,48.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,6.8,6.14,0.79
2025-10-19 11:28:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,83,15.0,127.0,87.57,39.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,6.7,6.11,0.78
2025-10-19 11:29:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,60,15.0,117.0,83.08,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,6.7,6.35,0.37
2025-10-19 12:06:00+02,M_000361F7_68820A45,A_3087B71D_68F3EA7A,116,62.0,126.0,82.78,17.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,7.7,7.46,0.28
2025-10-19 12:07:00+02,M_000361F7_68820A45,A_3087B71D_68F3EA7A,130,65.0,125.0,88.66,15.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,7.9,7.37,0.67
2025-10-19 12:08:00+02,M_000361F7_68820A45,A_3087B71D_68F3EA7A,124,55.0,125.0,84.74,22.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,7.8,7.34,0.7
2025-10-19 12:09:00+02,M_000361F7_68820A45,A_3087B71D_68F3EA7A,139,63.0,99.0,78.13,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,7.7,7.43,0.38
2025-10-19 12:10:00+02,M_000361F7_68820A45,A_3087B71D_68F3EA7A,123,57.0,109.0,80.4,12.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,7.8,7.33,0.6
2025-10-19 12:11:00+02,M_000361F7_68820A45,A_3087B71D_68F3EA7A,3,69.0,70.0,69.33,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.6,7.6,0.0
2025-10-19 12:24:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,2,37.0,37.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.9,7.9,0.0
2025-10-19 13:46:00+02,M_00034477_00000001,A_3087B71D_68F3EA7A,1,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,6.9,6.9,
2025-10-19 14:14:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,45,24.0,26.0,24.96,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,11.1,10.99,0.04
2025-10-19 14:15:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,149,25.0,26.0,25.02,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,11.0,10.96,0.05
2025-10-19 14:16:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,94,21.0,26.0,24.63,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,11.0,10.31,1.56
2025-10-19 14:17:00+02,M_0003442B_00000001,A_3087B71D_68F3EA7A,10,20.0,22.0,21.4,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,4.9,4.1,1.22
2025-10-31 09:25:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,50,58.0,83.0,69.42,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.9,5.83,0.04
2025-10-31 09:26:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,84,48.0,69.0,60.35,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,5.9,5.33,1.11
2025-10-31 09:27:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,11.0,86.0,70.37,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,5.9,5.71,0.43
2025-10-31 09:28:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,92,48.0,64.0,58.55,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,5.9,5.62,0.74
2025-10-31 09:29:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,48.0,64.0,57.09,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,5.9,5.77,0.55
2025-10-31 09:30:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,86,11.0,76.0,63.07,10.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,5.9,5.22,0.9
2025-10-31 09:31:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,85,50.0,65.0,56.6,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,6.0,5.24,0.87
2025-10-31 09:32:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,101,45.0,79.0,55.66,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,5.9,5.83,0.18
2025-10-31 09:33:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,92,10.0,74.0,57.51,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,6.0,5.65,0.56
2025-10-31 09:34:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,88,11.0,58.0,48.19,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.9,5.58,0.79
2025-10-31 09:35:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,90,10.0,74.0,56.84,20.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,5.9,5.4,0.94
2025-10-31 09:36:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,99,41.0,76.0,56.37,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,5.9,5.8,0.16
2025-10-31 09:37:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,52,41.0,51.0,44.37,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,5.9,3.82,1.54
2025-10-31 09:38:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,71,37.0,48.0,42.03,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,5.9,4.97,1.37
2025-10-31 09:39:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,9.0,65.0,46.56,17.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,5.9,5.45,0.82
2025-10-31 09:40:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,49,9.0,10.0,9.51,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,3.9,3.64,0.64
2025-10-31 09:52:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,82,78.0,120.0,105.0,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.8,4.72,0.11
2025-10-31 09:53:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,40,10.0,88.0,51.98,30.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,4.8,3.76,1.43
2025-10-31 09:54:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,89,9.0,114.0,80.03,32.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,5.3,5.05,0.3
2025-10-31 09:55:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,10.0,101.0,69.45,26.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,5.5,5.29,0.13
2025-10-31 09:56:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,54.0,111.0,91.97,17.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,5.5,5.26,0.21
2025-10-31 09:57:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,30,9.0,70.0,43.87,25.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,5.3,3.56,1.26
2025-10-31 09:58:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,85,9.0,99.0,71.59,26.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,5.9,5.67,0.44
2025-10-31 09:59:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,84,11.0,105.0,81.52,21.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,5.9,5.54,0.72
2025-10-31 10:00:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,91,11.0,108.0,84.66,20.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,6.0,5.74,0.46
2025-10-31 10:01:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,11.0,96.0,69.73,20.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,5.9,5.63,0.6
2025-10-31 10:02:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,92,56.0,109.0,92.97,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5.9,5.75,0.16
2025-10-31 10:03:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,91,43.0,95.0,74.33,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.0,5.65,0.56
2025-10-31 10:04:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,92,52.0,90.0,71.37,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5.9,5.82,0.15
2025-10-31 10:05:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,76.0,125.0,94.31,12.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,5.9,5.77,0.17
2025-10-31 10:06:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,80,51.0,84.0,72.75,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,5.9,5.5,1.07
2025-10-31 10:07:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,88,75.0,130.0,89.23,15.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,6.0,5.21,0.91
2025-10-31 10:08:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,56,64.0,86.0,73.13,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,5.9,5.29,1.46
2025-10-31 10:09:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,39,63.0,82.0,73.59,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,6.0,4.66,2.15
2025-10-31 10:10:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,85,75.0,112.0,91.99,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,5.8,5.23,0.87
2025-10-31 10:11:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,64.0,87.0,73.21,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,5.9,5.77,0.24
2025-10-31 10:12:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,77.0,134.0,101.26,17.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,5.9,5.72,0.39
2025-10-31 10:13:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,99,62.0,110.0,81.3,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,5.9,5.79,0.05
2025-10-31 10:14:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,92,43.0,75.0,59.64,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,6.5,5.88,0.82
2025-10-31 10:15:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,85,64.0,109.0,88.06,10.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.5,5.61,1.11
2025-10-31 10:16:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,60,55.0,89.0,68.33,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.4,5.82,1.43
2025-10-31 10:17:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,63.0,125.0,92.78,18.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,6.2,5.02,0.65
2025-10-31 10:18:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,91,58.0,123.0,94.14,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,6.4,6.12,0.45
2025-10-31 10:19:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,92,65.0,111.0,90.95,14.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,6.5,6.27,0.61
2025-10-31 10:20:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,90,55.0,103.0,82.97,13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,6.5,6.24,0.51
2025-10-31 10:21:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,51.0,96.0,75.57,13.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,6.7,6.08,0.61
2025-10-31 10:22:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,69,63.0,94.0,82.19,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,6.3,5.11,1.19
2025-10-31 10:23:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,61.0,131.0,98.12,16.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,6.5,6.23,0.53
2025-10-31 10:24:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,88,72.0,128.0,96.64,14.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,6.4,5.9,0.83
2025-10-31 10:25:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,79.0,122.0,99.82,10.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,6.5,6.3,0.29
2025-10-31 10:26:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,60.0,100.0,79.44,10.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,6.5,6.3,0.22
2025-10-31 10:27:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,78.0,117.0,99.48,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,6.5,5.99,0.54
2025-10-31 10:28:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,50.0,99.0,72.06,13.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.5,6.24,0.62
2025-10-31 10:29:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,53.0,92.0,76.53,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,6.5,6.28,0.23
2025-10-31 10:30:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,56.0,107.0,80.74,13.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,6.5,6.34,0.24
2025-10-31 10:31:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,77.0,128.0,103.28,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,6.4,6.2,0.22
2025-10-31 10:32:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,78,63.0,89.0,76.97,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,6.5,5.24,1.64
2025-10-31 10:33:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,74.0,128.0,105.69,13.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,6.5,6.14,0.55
2025-10-31 10:34:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,44.0,101.0,79.46,14.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,6.5,6.25,0.37
2025-10-31 10:35:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,73.0,119.0,102.8,11.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,6.5,6.25,0.39
2025-10-31 10:36:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,59.0,87.0,74.98,7.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,6.5,6.25,0.52
2025-10-31 10:37:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,48.0,99.0,77.54,11.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.5,6.0,0.81
2025-10-31 10:38:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,88,46.0,111.0,75.98,13.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,6.6,6.38,0.33
2025-10-31 10:39:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,100,41.0,111.0,70.73,15.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,6.5,6.3,0.21
2025-10-31 10:40:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,55.0,96.0,69.95,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,6.5,6.28,0.48
2025-10-31 10:41:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,73.0,118.0,98.3,11.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,6.4,6.19,0.5
2025-10-31 10:42:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,90,68.0,119.0,88.44,13.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,6.6,6.2,0.57
2025-10-31 10:43:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,91,56.0,119.0,85.46,14.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,6.4,6.19,0.55
2025-10-31 10:44:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,55.0,110.0,87.59,13.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,6.5,6.34,0.3
2025-10-31 10:45:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,88,68.0,107.0,85.99,11.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,6.5,5.91,0.91
2025-10-31 10:46:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,70.0,118.0,96.85,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.6,6.25,0.54
2025-10-31 10:47:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,73.0,115.0,89.62,10.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,6.5,6.17,0.47
2025-10-31 10:48:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,84.0,112.0,96.8,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,6.5,6.23,0.49
2025-10-31 10:49:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,57.0,95.0,76.1,9.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,6.5,6.26,0.31
2025-10-31 10:50:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,62,74.0,92.0,83.37,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,6.5,4.01,1.68
2025-10-31 10:51:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,91,75.0,107.0,88.05,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,6.6,6.04,0.71
2025-10-31 10:52:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,48.0,82.0,68.28,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,6.5,6.26,0.38
2025-10-31 10:53:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,92,72.0,114.0,96.85,10.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,6.5,6.06,0.83
2025-10-31 10:54:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,65.0,104.0,82.54,13.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,6.4,6.23,0.25
2025-10-31 10:55:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,96,66.0,109.0,85.94,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,6.6,6.33,0.45
2025-10-31 10:56:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,89,63.0,91.0,74.39,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.5,5.85,1.03
2025-10-31 10:57:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,61.0,100.0,85.17,10.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,6.5,6.21,0.36
2025-10-31 10:58:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,60.0,115.0,87.11,15.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,6.5,6.21,0.66
2025-10-31 10:59:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,87,66.0,110.0,82.7,11.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,6.3,6.05,0.71
2025-10-31 11:00:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,91,59.0,96.0,73.57,9.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.6,6.01,0.93
2025-10-31 11:01:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,59.0,78.0,68.44,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,6.7,6.3,0.3
2025-10-31 11:02:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,78.0,126.0,99.73,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,6.5,6.31,0.24
2025-10-31 11:03:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,60.0,108.0,77.55,9.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,6.5,6.23,0.37
2025-10-31 11:04:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,73.0,114.0,90.66,10.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,6.5,6.31,0.26
2025-10-31 11:05:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,62.0,94.0,76.92,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.5,6.27,0.46
2025-10-31 11:06:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,92,67.0,130.0,97.11,16.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,6.5,6.15,0.68
2025-10-31 11:07:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,68.0,108.0,85.51,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,6.5,6.32,0.39
2025-10-31 11:08:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,67.0,116.0,89.43,14.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,6.4,6.26,0.21
2025-10-31 11:09:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,87,62.0,91.0,78.51,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,6.6,6.35,0.34
2025-10-31 11:10:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,46.0,83.0,62.88,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,6.5,6.22,0.36
2025-10-31 11:11:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,34,67.0,79.0,71.47,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,6.5,2.99,2.47
2025-10-31 11:12:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,28,66.0,97.0,75.96,10.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,4.8,2.09,1.65
2025-10-31 11:13:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,91.0,118.0,103.62,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,5.9,5.42,0.44
2025-10-31 11:14:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,58.0,92.0,72.83,9.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,6.0,5.78,0.21
2025-10-31 11:15:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,91,57.0,97.0,76.78,11.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,6.4,6.01,0.65
2025-10-31 11:16:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,55.0,102.0,78.12,13.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,6.5,6.31,0.34
2025-10-31 11:17:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,55.0,96.0,73.6,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,6.6,6.25,0.4
2025-10-31 11:18:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,60.0,89.0,72.44,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,6.5,6.25,0.4
2025-10-31 11:19:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,40.0,70.0,55.49,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,6.5,6.28,0.59
2025-10-31 11:20:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,69.0,88.0,78.62,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,6.5,6.33,0.23
2025-10-31 11:21:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,38.0,71.0,56.82,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,6.5,6.28,0.28
2025-10-31 11:22:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,98,52.0,131.0,92.03,21.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,6.5,6.35,0.21
2025-10-31 11:23:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,97,52.0,129.0,89.96,21.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,6.4,6.2,0.32
2025-10-31 11:24:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,92,50.0,113.0,77.85,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,6.5,6.37,0.25
2025-10-31 11:25:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,74.0,117.0,97.5,12.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,6.4,6.23,0.36
2025-10-31 11:26:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,51.0,100.0,71.15,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,6.5,6.3,0.33
